Year,Month,Country,Mode,TradeType,TradeValue
2017,3,Canada,Truck,Import,13166328478.0
2017,3,Canada,Vessel,Export,390352419.0
2017,3,Canada,Vessel,Import,1105495226.0
2017,3,Mexico,Air,Export,979755356.0
2017,3,Mexico,Air,Import,652293219.0
2017,3,Mexico,Foreign Trade Zones (FTZs),Import,596272100.0
2017,3,Mexico,Mail (U.S. Postal Service),Export,40948.0
2017,3,Mexico,Other/Unknown,Export,695982005.0
2017,3,Mexico,Other/Unknown,Import,279833064.0
2017,3,Mexico,Pipeline,Export,253676484.0
2017,3,Mexico,Pipeline,Import,16375466.0
2017,3,Mexico,Rail,Export,2529796438.0
2017,3,Mexico,Rail,Import,5006383362.0
2017,3,Mexico,Truck,Export,14531070760.0
2017,3,Mexico,Truck,Import,19442796822.0
2017,3,Mexico,Vessel,Export,2031428917.0
2017,3,Mexico,Vessel,Import,2060392754.0
2017,4,Canada,Air,Export,1213019813.0
2017,4,Canada,Air,Import,805742811.0
2017,4,Canada,Foreign Trade Zones (FTZs),Import,97043757.0
2017,4,Canada,Mail (U.S. Postal Service),Export,3941817.0
2017,4,Canada,Mail (U.S. Postal Service),Import,9854.0
2017,4,Canada,Other/Unknown,Export,2220763101.0
2017,4,Canada,Other/Unknown,Import,534470085.0
2017,4,Canada,Pipeline,Export,957214534.0
2017,4,Canada,Pipeline,Import,4153615706.0
2017,4,Canada,Rail,Export,2842801346.0
2017,4,Canada,Rail,Import,5472035262.0
2017,4,Canada,Truck,Export,15048470198.0
2017,4,Canada,Truck,Import,12058259477.0
2017,4,Canada,Vessel,Export,426604833.0
2017,4,Canada,Vessel,Import,1212369223.0
2017,4,Mexico,Air,Export,714030069.0
2017,4,Mexico,Air,Import,589112502.0
2017,4,Mexico,Foreign Trade Zones (FTZs),Import,569817153.0
2017,4,Mexico,Mail (U.S. Postal Service),Export,102450.0
2017,4,Mexico,Mail (U.S. Postal Service),Import,5910.0
2017,4,Mexico,Other/Unknown,Export,909507580.0
2017,4,Mexico,Other/Unknown,Import,319219036.0
2017,4,Mexico,Pipeline,Export,294356465.0
2017,4,Mexico,Pipeline,Import,11243799.0
2017,4,Mexico,Rail,Export,2314202611.0
2017,4,Mexico,Rail,Import,4291121993.0
2017,4,Mexico,Truck,Export,12530564320.0
2017,4,Mexico,Truck,Import,17380821629.0
2017,4,Mexico,Vessel,Export,2100781712.0
2017,4,Mexico,Vessel,Import,1996368340.0
2017,5,Canada,Air,Export,1326668172.0
2017,5,Canada,Air,Import,975544238.0
2017,5,Canada,Foreign Trade Zones (FTZs),Import,223404191.0
2017,5,Canada,Mail (U.S. Postal Service),Export,4102956.0
2017,5,Canada,Other/Unknown,Export,2721160233.0
2017,5,Canada,Other/Unknown,Import,663451651.0
2017,5,Canada,Pipeline,Export,910084189.0
2017,5,Canada,Pipeline,Import,4455914874.0
2017,5,Canada,Rail,Export,3098366987.0
2017,5,Canada,Rail,Import,5293539893.0
2017,5,Canada,Truck,Export,16100616302.0
2017,5,Canada,Truck,Import,13483790360.0
2017,5,Canada,Vessel,Export,708995757.0
2017,5,Canada,Vessel,Import,1235664686.0
2017,5,Mexico,Air,Export,699662031.0
2017,5,Mexico,Air,Import,616704044.0
2017,5,Mexico,Foreign Trade Zones (FTZs),Import,634162358.0
2017,5,Mexico,Mail (U.S. Postal Service),Export,62790.0
2017,5,Mexico,Other/Unknown,Export,649364705.0
2017,5,Mexico,Other/Unknown,Import,277930267.0
2017,5,Mexico,Pipeline,Export,262214587.0
2017,5,Mexico,Pipeline,Import,13479013.0
2017,5,Mexico,Rail,Export,2317844941.0
2017,5,Mexico,Rail,Import,4506568519.0
2017,5,Mexico,Truck,Export,14020695597.0
2017,5,Mexico,Truck,Import,18722296158.0
2017,5,Mexico,Vessel,Export,1927068300.0
2017,5,Mexico,Vessel,Import,2396675926.0
2017,6,Canada,Air,Export,1331957698.0
2017,6,Canada,Air,Import,981155069.0
2017,6,Canada,Foreign Trade Zones (FTZs),Import,177638393.0
2017,6,Canada,Mail (U.S. Postal Service),Export,3391466.0
2017,6,Canada,Mail (U.S. Postal Service),Import,4500.0
2017,6,Canada,Other/Unknown,Export,3006870836.0
2017,6,Canada,Other/Unknown,Import,883383345.0
2017,6,Canada,Pipeline,Export,918689674.0
2017,6,Canada,Pipeline,Import,4069671525.0
2017,6,Canada,Rail,Export,3066985979.0
2017,6,Canada,Rail,Import,5142555129.0
2017,6,Canada,Truck,Export,16412599808.0
2017,6,Canada,Truck,Import,13391734766.0
2017,6,Canada,Vessel,Export,500071589.0
2017,6,Canada,Vessel,Import,1217955600.0
2017,6,Mexico,Air,Export,765223260.0
2017,6,Mexico,Air,Import,705220347.0
2017,6,Mexico,Foreign Trade Zones (FTZs),Import,695113270.0
2017,6,Mexico,Mail (U.S. Postal Service),Export,95016.0
2017,6,Mexico,Other/Unknown,Export,674028058.0
2017,6,Mexico,Other/Unknown,Import,260694641.0
2017,6,Mexico,Pipeline,Export,236437653.0
2017,6,Mexico,Pipeline,Import,14521347.0
2017,6,Mexico,Rail,Export,2672081293.0
2017,6,Mexico,Rail,Import,4559692785.0
2017,6,Mexico,Truck,Export,14603810547.0
2017,6,Mexico,Truck,Import,18853531794.0
2017,6,Mexico,Vessel,Export,2398863491.0
2017,6,Mexico,Vessel,Import,2220185731.0
2017,7,Canada,Air,Export,1193590002.0
2017,7,Canada,Air,Import,888257958.0
2017,7,Canada,Foreign Trade Zones (FTZs),Import,174389425.0
2017,7,Canada,Mail (U.S. Postal Service),Export,3520923.0
2017,7,Canada,Mail (U.S. Postal Service),Import,34569.0
2017,7,Canada,Other/Unknown,Export,2276077099.0
2017,7,Canada,Other/Unknown,Import,554948411.0
2017,7,Canada,Pipeline,Export,817137118.0
2017,7,Canada,Pipeline,Import,3923915689.0
2017,7,Canada,Rail,Export,2669175042.0
2017,7,Canada,Rail,Import,4307744902.0
2017,7,Canada,Truck,Export,14150925111.0
2017,7,Canada,Truck,Import,11788910090.0
2017,7,Canada,Vessel,Export,773836820.0
2017,7,Canada,Vessel,Import,1253478813.0
2017,7,Mexico,Air,Export,805108566.0
2017,7,Mexico,Air,Import,551385547.0
2017,7,Mexico,Foreign Trade Zones (FTZs),Import,613950092.0
2017,7,Mexico,Mail (U.S. Postal Service),Export,95814.0
2017,7,Mexico,Other/Unknown,Export,656432684.0
2017,7,Mexico,Other/Unknown,Import,235407337.0
2017,7,Mexico,Pipeline,Export,274888175.0
2017,7,Mexico,Pipeline,Import,12088249.0
2017,7,Mexico,Rail,Export,2244926797.0
2017,7,Mexico,Rail,Import,4242913699.0
2017,7,Mexico,Truck,Export,13392962283.0
2017,7,Mexico,Truck,Import,17061940598.0
2017,7,Mexico,Vessel,Export,2363387368.0
2017,7,Mexico,Vessel,Import,1943564325.0
2017,8,Canada,Air,Export,1386303727.0
2017,8,Canada,Air,Import,990966108.0
2017,8,Canada,Foreign Trade Zones (FTZs),Import,225244153.0
2017,8,Canada,Mail (U.S. Postal Service),Export,3452347.0
2017,8,Canada,Other/Unknown,Export,2562398529.0
2017,8,Canada,Other/Unknown,Import,545293466.0
2017,8,Canada,Pipeline,Export,726462128.0
2017,8,Canada,Pipeline,Import,4365211255.0
2017,8,Canada,Rail,Export,2869752631.0
2017,8,Canada,Rail,Import,5002073654.0
2017,8,Canada,Truck,Export,16392745464.0
2017,8,Canada,Truck,Import,12767649311.0
2017,8,Canada,Vessel,Export,615916354.0
2017,8,Canada,Vessel,Import,1070167059.0
2017,8,Mexico,Air,Export,741107662.0
2017,8,Mexico,Air,Import,657557380.0
2017,8,Mexico,Foreign Trade Zones (FTZs),Import,692738192.0
2017,8,Mexico,Mail (U.S. Postal Service),Export,782386.0
2017,8,Mexico,Mail (U.S. Postal Service),Import,14431.0
2017,8,Mexico,Other/Unknown,Export,686750973.0
2017,8,Mexico,Other/Unknown,Import,239224914.0
2017,8,Mexico,Pipeline,Export,282364944.0
2017,8,Mexico,Pipeline,Import,11722660.0
2017,8,Mexico,Rail,Export,2369360990.0
2017,8,Mexico,Rail,Import,4461032708.0
2017,8,Mexico,Truck,Export,14702950604.0
2017,8,Mexico,Truck,Import,19146474985.0
2017,8,Mexico,Vessel,Export,2085351211.0
2017,8,Mexico,Vessel,Import,1838272926.0
2017,9,Canada,Air,Export,1306474498.0
2017,9,Canada,Air,Import,941046012.0
2017,9,Canada,Foreign Trade Zones (FTZs),Import,164911619.0
2017,9,Canada,Mail (U.S. Postal Service),Export,3695103.0
2017,9,Canada,Other/Unknown,Export,2455915179.0
2017,9,Canada,Other/Unknown,Import,777156769.0
2017,9,Canada,Pipeline,Export,743935721.0
2017,9,Canada,Pipeline,Import,3859754200.0
2017,9,Canada,Rail,Export,2856209427.0
2017,9,Canada,Rail,Import,4903011998.0
2017,9,Canada,Truck,Export,15935970412.0
2017,9,Canada,Truck,Import,12477441832.0
2017,9,Canada,Vessel,Export,823999878.0
2017,9,Canada,Vessel,Import,1250800827.0
2017,9,Mexico,Air,Export,762040835.0
2017,9,Mexico,Air,Import,637093886.0
2017,9,Mexico,Foreign Trade Zones (FTZs),Import,512317990.0
2017,9,Mexico,Mail (U.S. Postal Service),Export,568164.0
2017,9,Mexico,Other/Unknown,Export,680783705.0
2017,9,Mexico,Other/Unknown,Import,224911281.0
2017,9,Mexico,Pipeline,Export,272539965.0
2017,9,Mexico,Pipeline,Import,12607802.0
2017,9,Mexico,Rail,Export,2207573097.0
2017,9,Mexico,Rail,Import,4052806907.0
2017,9,Mexico,Truck,Export,13757804520.0
2017,9,Mexico,Truck,Import,18531701151.0
2017,9,Mexico,Vessel,Export,2406129714.0
2017,9,Mexico,Vessel,Import,1819789047.0
2017,10,Canada,Air,Export,1375622254.0
2017,10,Canada,Air,Import,945770320.0
2017,10,Canada,Foreign Trade Zones (FTZs),Import,239891496.0
2017,10,Canada,Mail (U.S. Postal Service),Export,4061094.0
2017,10,Canada,Mail (U.S. Postal Service),Import,30105.0
2017,10,Canada,Other/Unknown,Export,2821237363.0
2017,10,Canada,Other/Unknown,Import,640300345.0
2017,10,Canada,Pipeline,Export,512408271.0
2017,10,Canada,Pipeline,Import,4248698915.0
2017,10,Canada,Rail,Export,2850652023.0
2017,10,Canada,Rail,Import,5202860335.0
2017,10,Canada,Truck,Export,15702070080.0
2017,10,Canada,Truck,Import,12979247803.0
2017,10,Canada,Vessel,Export,674003375.0
2017,10,Canada,Vessel,Import,1529433058.0
2017,10,Mexico,Air,Export,782941467.0
2017,10,Mexico,Air,Import,669323197.0
2017,10,Mexico,Foreign Trade Zones (FTZs),Import,775043898.0
2017,10,Mexico,Mail (U.S. Postal Service),Export,83022.0
2017,10,Mexico,Other/Unknown,Export,820389510.0
2017,10,Mexico,Other/Unknown,Import,261463185.0
2017,10,Mexico,Pipeline,Export,279187201.0
2017,10,Mexico,Pipeline,Import,16463703.0
2017,10,Mexico,Rail,Export,2528070519.0
2017,10,Mexico,Rail,Import,4576272664.0
2017,10,Mexico,Truck,Export,15291267014.0
2017,10,Mexico,Truck,Import,20371393640.0
2017,10,Mexico,Vessel,Export,2409997693.0
2017,10,Mexico,Vessel,Import,2053252626.0
2017,11,Canada,Air,Export,1440221907.0
2017,11,Canada,Air,Import,1024938763.0
2017,11,Canada,Foreign Trade Zones (FTZs),Import,124276848.0
2017,11,Canada,Mail (U.S. Postal Service),Export,3884413.0
2017,11,Canada,Mail (U.S. Postal Service),Import,50977.0
2017,11,Canada,Other/Unknown,Export,2906688550.0
2017,11,Canada,Other/Unknown,Import,585231104.0
2017,11,Canada,Pipeline,Export,729022695.0
2017,11,Canada,Pipeline,Import,4340066953.0
2017,11,Canada,Rail,Export,2556624667.0
2017,11,Canada,Rail,Import,5574782740.0
2017,11,Canada,Truck,Export,16295587566.0
2017,11,Canada,Truck,Import,13203176256.0
2017,11,Canada,Vessel,Export,1223854803.0
2017,11,Canada,Vessel,Import,1282130936.0
2017,11,Mexico,Air,Export,797634637.0
2017,11,Mexico,Air,Import,657708134.0
2017,11,Mexico,Foreign Trade Zones (FTZs),Import,748238059.0
2017,11,Mexico,Mail (U.S. Postal Service),Export,164574.0
2017,11,Mexico,Other/Unknown,Export,716282242.0
2017,11,Mexico,Other/Unknown,Import,290533224.0
2017,11,Mexico,Pipeline,Export,320669428.0
2017,11,Mexico,Pipeline,Import,13655950.0
2017,11,Mexico,Rail,Export,2474074086.0
2017,11,Mexico,Rail,Import,3978501236.0
2017,11,Mexico,Truck,Export,14313948370.0
2017,11,Mexico,Truck,Import,19646208861.0
2017,11,Mexico,Vessel,Export,3048374176.0
2017,11,Mexico,Vessel,Import,2316074619.0
2017,12,Canada,Air,Export,1419232353.0
2017,12,Canada,Air,Import,981499404.0
2017,12,Canada,Foreign Trade Zones (FTZs),Import,204078058.0
2017,12,Canada,Mail (U.S. Postal Service),Export,3587231.0
2017,12,Canada,Mail (U.S. Postal Service),Import,9941.0
2017,12,Canada,Other/Unknown,Export,2566112549.0
2017,12,Canada,Other/Unknown,Import,1023781155.0
2017,12,Canada,Pipeline,Export,840261787.0
2017,12,Canada,Pipeline,Import,4795719439.0
2017,12,Canada,Rail,Export,2254212858.0
2017,12,Canada,Rail,Import,5203886151.0
2017,12,Canada,Truck,Export,15139395657.0
2017,12,Canada,Truck,Import,11700403481.0
2017,12,Canada,Vessel,Export,1026774253.0
2017,12,Canada,Vessel,Import,1543481051.0
2017,12,Mexico,Air,Export,730636720.0
2017,12,Mexico,Air,Import,712667408.0
2017,12,Mexico,Foreign Trade Zones (FTZs),Import,566519648.0
2017,12,Mexico,Mail (U.S. Postal Service),Export,63774.0
2017,12,Mexico,Other/Unknown,Export,806029409.0
2017,12,Mexico,Other/Unknown,Import,249983745.0
2017,12,Mexico,Pipeline,Export,388518355.0
2017,12,Mexico,Pipeline,Import,11536729.0
2017,12,Mexico,Rail,Export,2172354762.0
2017,12,Mexico,Rail,Import,3973878740.0
2017,12,Mexico,Truck,Export,12618277398.0
2017,12,Mexico,Truck,Import,17327973714.0
2017,12,Mexico,Vessel,Export,3002347061.0
2017,12,Mexico,Vessel,Import,2248868136.0
2018,1,Canada,Air,Export,1220566917.0
2018,1,Canada,Air,Import,886225541.0
2018,1,Canada,Foreign Trade Zones (FTZs),Import,135158459.0
2018,1,Canada,Mail (U.S. Postal Service),Export,3281146.0
2018,1,Canada,Other/Unknown,Export,2540115801.0
2018,1,Canada,Other/Unknown,Import,501950206.0
2018,1,Canada,Pipeline,Export,880466932.0
2018,1,Canada,Pipeline,Import,5887410301.0
2018,1,Canada,Rail,Export,2284851141.0
2018,1,Canada,Rail,Import,5243656966.0
2018,1,Canada,Truck,Export,14784131836.0
2018,1,Canada,Truck,Import,12316806863.0
2018,1,Canada,Vessel,Export,921975127.0
2018,1,Canada,Vessel,Import,1300438584.0
2018,1,Mexico,Air,Export,825541395.0
2018,1,Mexico,Air,Import,534619234.0
2018,1,Mexico,Foreign Trade Zones (FTZs),Import,674872707.0
2018,1,Mexico,Mail (U.S. Postal Service),Export,46348.0
2018,1,Mexico,Other/Unknown,Export,844472508.0
2018,1,Mexico,Other/Unknown,Import,244042800.0
2018,1,Mexico,Pipeline,Export,790584832.0
2018,1,Mexico,Pipeline,Import,14542084.0
2018,1,Mexico,Rail,Export,2371142549.0
2018,1,Mexico,Rail,Import,3384478860.0
2018,1,Mexico,Truck,Export,14421973696.0
2018,1,Mexico,Truck,Import,19078225744.0
2018,1,Mexico,Vessel,Export,2549104714.0
2018,1,Mexico,Vessel,Import,2007625764.0
2018,2,Canada,Air,Export,1294698450.0
2018,2,Canada,Air,Import,885507665.0
2018,2,Canada,Foreign Trade Zones (FTZs),Import,149471643.0
2018,2,Canada,Mail (U.S. Postal Service),Export,3809579.0
2018,2,Canada,Other/Unknown,Export,2588528518.0
2018,2,Canada,Other/Unknown,Import,427720890.0
2018,2,Canada,Pipeline,Export,970869500.0
2018,2,Canada,Pipeline,Import,4150406085.0
2018,2,Canada,Rail,Export,2561368431.0
2018,2,Canada,Rail,Import,5060569957.0
2018,2,Canada,Truck,Export,15148889331.0
2018,2,Canada,Truck,Import,12058869225.0
2018,2,Canada,Vessel,Export,965638182.0
2018,2,Canada,Vessel,Import,1187098156.0
2018,2,Mexico,Air,Export,783407331.0
2018,2,Mexico,Air,Import,571270757.0
2018,2,Mexico,Foreign Trade Zones (FTZs),Import,594203948.0
2018,2,Mexico,Mail (U.S. Postal Service),Export,46417.0
2018,2,Mexico,Other/Unknown,Export,691246588.0
2018,2,Mexico,Other/Unknown,Import,320225167.0
2018,2,Mexico,Pipeline,Export,319692347.0
2018,2,Mexico,Pipeline,Import,13818717.0
2018,2,Mexico,Rail,Export,2222722949.0
2018,2,Mexico,Rail,Import,3766853999.0
2018,2,Mexico,Truck,Export,13675983736.0
2018,2,Mexico,Truck,Import,18575627188.0
2018,2,Mexico,Vessel,Export,2531439188.0
2018,2,Mexico,Vessel,Import,2445997355.0
2018,3,Canada,Air,Export,1596985153.0
2018,3,Canada,Air,Import,1088992378.0
2018,3,Canada,Foreign Trade Zones (FTZs),Import,170636492.0
2018,3,Canada,Mail (U.S. Postal Service),Export,3986985.0
2018,3,Canada,Other/Unknown,Export,2723006732.0
2018,3,Canada,Other/Unknown,Import,695815323.0
2018,3,Canada,Pipeline,Export,884475842.0
2018,3,Canada,Pipeline,Import,4506676694.0
2018,3,Canada,Rail,Export,3364641869.0
2018,3,Canada,Rail,Import,5823783610.0
2018,3,Canada,Truck,Export,17780535185.0
2018,3,Canada,Truck,Import,13287100872.0
2018,3,Canada,Vessel,Export,750548217.0
2018,3,Canada,Vessel,Import,1225025549.0
2018,3,Mexico,Air,Export,792523471.0
2018,3,Mexico,Air,Import,736634049.0
2018,3,Mexico,Foreign Trade Zones (FTZs),Import,594768676.0
2018,3,Mexico,Mail (U.S. Postal Service),Export,7513.0
2018,3,Mexico,Other/Unknown,Export,699584538.0
2018,3,Mexico,Other/Unknown,Import,309702625.0
2018,3,Mexico,Pipeline,Export,339919692.0
2018,3,Mexico,Pipeline,Import,11136093.0
2018,3,Mexico,Rail,Export,2340981619.0
2018,3,Mexico,Rail,Import,4595064144.0
2018,3,Mexico,Truck,Export,14626552065.0
2018,3,Mexico,Truck,Import,20847985223.0
2018,3,Mexico,Vessel,Export,3106249482.0
2018,3,Mexico,Vessel,Import,2863763230.0
2018,4,Canada,Air,Export,1416323200.0
2018,4,Canada,Air,Import,937760276.0
2018,4,Canada,Foreign Trade Zones (FTZs),Import,194645635.0
2018,4,Canada,Mail (U.S. Postal Service),Export,4539702.0
2018,4,Canada,Mail (U.S. Postal Service),Import,18278.0
2018,4,Canada,Other/Unknown,Export,2472754673.0
2018,4,Canada,Other/Unknown,Import,476338467.0
2018,4,Canada,Pipeline,Export,938451130.0
2018,4,Canada,Pipeline,Import,4509157513.0
2018,4,Canada,Rail,Export,3231884894.0
2018,4,Canada,Rail,Import,5591184657.0
2018,4,Canada,Truck,Export,16457650897.0
2018,4,Canada,Truck,Import,13360171456.0
2018,4,Canada,Vessel,Export,1176534418.0
2018,4,Canada,Vessel,Import,1413481012.0
2018,4,Mexico,Air,Export,767516559.0
2018,4,Mexico,Air,Import,672824695.0
2018,4,Mexico,Foreign Trade Zones (FTZs),Import,757889802.0
2018,4,Mexico,Mail (U.S. Postal Service),Export,78452.0
2018,4,Mexico,Other/Unknown,Export,763723192.0
2018,4,Mexico,Other/Unknown,Import,276743224.0
2018,4,Mexico,Pipeline,Export,301556444.0
2018,4,Mexico,Pipeline,Import,11587153.0
2018,4,Mexico,Rail,Export,2288823648.0
2018,4,Mexico,Rail,Import,3588229332.0
2018,4,Mexico,Truck,Export,15425795521.0
2018,4,Mexico,Truck,Import,20492146950.0
2018,4,Mexico,Vessel,Export,2885785440.0
2018,4,Mexico,Vessel,Import,2286121967.0
2018,5,Canada,Air,Export,1469209420.0
2018,5,Canada,Air,Import,1061661943.0
2018,5,Canada,Foreign Trade Zones (FTZs),Import,182825581.0
2018,5,Canada,Mail (U.S. Postal Service),Export,4090612.0
2018,5,Canada,Mail (U.S. Postal Service),Import,7500.0
2018,5,Canada,Other/Unknown,Export,3015630109.0
2018,5,Canada,Other/Unknown,Import,451047867.0
2018,5,Canada,Pipeline,Export,892366572.0
2018,5,Canada,Pipeline,Import,5108144286.0
2018,5,Canada,Rail,Export,3115136310.0
2018,5,Canada,Rail,Import,5709477847.0
2018,5,Canada,Truck,Export,16933794846.0
2018,5,Canada,Truck,Import,13990269355.0
2018,5,Canada,Vessel,Export,1381494169.0
2018,5,Canada,Vessel,Import,1808946942.0
2018,5,Mexico,Air,Export,808121861.0
2018,5,Mexico,Air,Import,638155634.0
2018,5,Mexico,Foreign Trade Zones (FTZs),Import,715337066.0
2018,5,Mexico,Mail (U.S. Postal Service),Export,45245.0
2018,5,Mexico,Other/Unknown,Export,896322421.0
2018,5,Mexico,Other/Unknown,Import,279936317.0
2018,5,Mexico,Pipeline,Export,386216511.0
2018,5,Mexico,Pipeline,Import,11788270.0
2018,5,Mexico,Rail,Export,2718170160.0
2018,5,Mexico,Rail,Import,3774773500.0
2018,5,Mexico,Truck,Export,15455443609.0
2018,5,Mexico,Truck,Import,21508009076.0
2018,5,Mexico,Vessel,Export,2441606821.0
2018,5,Mexico,Vessel,Import,2492588272.0
2018,6,Canada,Air,Export,1445536396.0
2018,6,Canada,Air,Import,1016025081.0
2018,6,Canada,Foreign Trade Zones (FTZs),Import,204562257.0
2018,6,Canada,Mail (U.S. Postal Service),Export,3764276.0
2018,6,Canada,Mail (U.S. Postal Service),Import,19708.0
2018,6,Canada,Other/Unknown,Export,2681972472.0
2018,6,Canada,Other/Unknown,Import,805209941.0
2018,6,Canada,Pipeline,Export,846332192.0
2018,6,Canada,Pipeline,Import,5231239708.0
2018,6,Canada,Rail,Export,3011341407.0
2018,6,Canada,Rail,Import,5900583232.0
2018,6,Canada,Truck,Export,17135324922.0
2018,6,Canada,Truck,Import,13459819320.0
2018,6,Canada,Vessel,Export,1016459287.0
2018,6,Canada,Vessel,Import,1564649770.0
2018,6,Mexico,Air,Export,919809866.0
2018,6,Mexico,Air,Import,639123334.0
2018,6,Mexico,Foreign Trade Zones (FTZs),Import,640087057.0
2018,6,Mexico,Mail (U.S. Postal Service),Export,284134.0
2018,6,Mexico,Other/Unknown,Export,730975906.0
2018,6,Mexico,Other/Unknown,Import,277771274.0
2018,6,Mexico,Pipeline,Export,364916109.0
2018,6,Mexico,Pipeline,Import,11884418.0
2018,6,Mexico,Rail,Export,2608269234.0
2018,6,Mexico,Rail,Import,4222572482.0
2018,6,Mexico,Truck,Export,14932162386.0
2018,6,Mexico,Truck,Import,21055917596.0
2018,6,Mexico,Vessel,Export,2654573625.0
2018,6,Mexico,Vessel,Import,2783037245.0
2018,7,Canada,Air,Export,1336410008.0
2018,7,Canada,Air,Import,972023824.0
2018,7,Canada,Foreign Trade Zones (FTZs),Import,169034834.0
2018,7,Canada,Mail (U.S. Postal Service),Export,3686230.0
2018,7,Canada,Other/Unknown,Export,2473459873.0
2018,7,Canada,Other/Unknown,Import,546893601.0
2018,7,Canada,Pipeline,Export,875731530.0
2018,7,Canada,Pipeline,Import,5354994194.0
2018,7,Canada,Rail,Export,2499934629.0
2018,7,Canada,Rail,Import,5240781867.0
2018,7,Canada,Truck,Export,15078173896.0
2018,7,Canada,Truck,Import,12745535523.0
2018,7,Canada,Vessel,Export,1294545091.0
2018,7,Canada,Vessel,Import,1681444953.0
2018,7,Mexico,Air,Export,801376929.0
2018,7,Mexico,Air,Import,573135419.0
2018,7,Mexico,Foreign Trade Zones (FTZs),Import,600740878.0
2018,7,Mexico,Mail (U.S. Postal Service),Export,128145.0
2018,7,Mexico,Other/Unknown,Export,706519060.0
2018,7,Mexico,Other/Unknown,Import,266799567.0
2018,7,Mexico,Pipeline,Export,393817805.0
2018,7,Mexico,Pipeline,Import,12534659.0
2018,7,Mexico,Rail,Export,2520307458.0
